review_id,review_text,product_name,product_brand,PIGMENTATION,LONGEVITY,TEXTURE,HYDRATION,PRICE,is_synthetic,source_fase,method,split
llm_2b_233,"Saya suka banget dengan lipstik ini! Teksturnya lembut dan halus, tidak lengket di bibirku. Finishnya juga matte, sehingga tidak terlalu kilap dan cocok untuk sehari-hari. Saya bisa menggunakan lipstik ini selama beberapa jam tanpa perlu repack, itu sangat nyaman. Harganya juga cukup terjangkau, membuat saya ingin memiliki beberapa warna lagi!",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_HYDRATION_neutral_3,"Saya mencoba lip cream ini karena suhu panasnya terus membuat kulit bibir saya kering. Saya tahu bahwa ada kata kunci 'hydrating' di formulanya, jadi saya punya harapan tinggi. Ternyata, lip cream ini memenuhi klaimnya - bibir saya tetap lembap meski hari sudah panas. Teksturnya enteng dan ringan, tidak lengket. Saya pikir itu cukup bagus, tapi mungkin tidak luar biasa.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,neutral,no_aspect,True,2A_LLM,llama3.1_fewshot,train
llm_2b_474,"Saya suka banget dengan hasil dari lipstik ini! Warna yang saya pilih sangat sesuai dengan kulit saya, tidak terlalu dark atau terlalu light, tetapi cukup vibrant dan bold untuk menambah kilau pada hari-hari biasa. Pigmentasinya juga baik, tidak mudah hilang meski saya sudah melembabkan sepanjang hari. Saya rasa produk ini cocok untuk digunakan sehari-hari, plus awet banget!",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_87,"Saya suka lipstik ini karena warnanya sangat cerah dan pigmented! Warna merah muda yang unik ini cocok untuk saya, tidak terlalu terang atau gelap. Teksturnya juga lembut dan halus, sehingga nyaman digunakan sepanjang hari. Bibir saya tetap terlihat sehat dan berwarna saat menggunakan lipstik ini. Saya senang!",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_359,"saya gabung di grup beauty beberapa minggu lalu dan temen-temennya serius ngomongin lip balm ini. mereka bilang bagus, lembabkin bibir, tidak cakey. saya beli aja demi uji coba. warnanya juga cantik, pink pastel kayaknya. tapi pas dipakai, kulit bibir saya langsung mengalami masalah. efeknya tipis dan pucat! masih bisa lihat garis bibir asli saya, padahal saya sudah cukup tebal. kalau saya makan atau minum, lip balm ini langsung habis, tinggal sampahnya aja. ga worth investasi untuk saya.",24H Melt-In Moisture,Nivea,negative,positive,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_377,"Aku cuma bisa menggunakan lip balm ini satu kali sehari karena warnanya agak lemah gitu pas dipakai, keliatan gatel-gatel aja di bibir. Saya pikir ini cuma cocok buat kondisi bibir kering, kalau bibir lembab malah warnanya langsung hilang deh! Duh, pengen lip balm yang warnanya tetep ada sampe lama, mana sih yang bagus ini.",24H Melt-In Moisture,Nivea,negative,positive,negative,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_100,"Saya nemuin lip balm ini pas jalan-jalan, dan spontan aja membeli karena suka sama warna merah muda cokelatnya. Lip balminya lembab banget dan teksturnya ringan, bikin saya nyaman. Warna merah muda cokelat ini bisa dipadukan sama lipstik apa pun. Saya pakai setiap hari dan nggak repot-repot nambahin. Overall, produk ini bagus!",24H Melt-In Moisture,Nivea,neutral,no_aspect,positive,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2a_PRICE_negative_10,"Saya gagal memadai untuk menggunakan lip gloss ini karena harganya benar-benar mahal! Meskipun kemasannya sederhana, saya pikir itu bisa menjadi alasan mengapa mereka bisa menjualnya dengan harga yang begitu tinggi. Warna-warna yang ditawarkan tidak sebanding dengan harganya, sehingga saya rasa tidak worth it. Saya lebih suka pilih lip gloss dengan harga yang lebih miring, tapi kualitas yang sama.",Baby Lips Love Color,Maybelline,no_aspect,no_aspect,negative,no_aspect,negative,True,2A_LLM,llama3.1_fewshot,train
llm_2b_258,"Saya coba mencoba lip cream satu warna nude ini, warnanya sedikit mungkin membuat kulit bibir saya tampak lebih cerah. Tersedia dalam dua warna, yaitu nude dan natural. Saya memilih warna nude karena ingin memiliki look alami. Teksturnya ringan dan tidak lengket. Apakah ada perubahan? ya, sekitar 2 jam lip cream ini tetap melembabkan, tapi setelah itu kulit bibir mulai kering. Saya rasa ini normal, toh harus repack juga lah.",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_148,"Baru beli warna Ruby Red ini beberapa hari lalu, saya suka sekali! Pigmentasinya bagus banget, warnanya cukup cerah dan tidak mudah luntur. Aplikasinya mudah dan hasilnya merata. Saya senang bisa mendapatkan warna merah alami pada bibir saya. Lipstick ini juga tidak terlalu berat atau lengket, membuat saya bisa menggunakannya setiap hari!",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_357,"Aku sempet coba lipstick dari l'occitane ini, awalnya warnanya cantik, pink pastel yang pas untuk kombinasi kulitku. Tapi sayangnya, lipstick ini kurang tahan lama, habis setelah 2 jam saja, aku harus reapply lagi. Dan yang paling bikin aku kangen adalah warnanya, setelah beberapa jam lipstik ini mulai memudar dan jadi tidak rata, kayaknya lipstik ini hanya bisa dipake sebentar-sebentar aja.",Baby Lips Love Color,Maybelline,no_aspect,negative,no_aspect,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_207,"Aku suka belanja lip balm ini di promo karena harga super terjangkau! Tapi meski belinya saat diskon, aku rasa masih worth it kalau dibeli normal. Baunya manis, lembut, dan tidak membuat kulit bibirku terasa kering. Warna rose pinknya cocok buat aku, hasilnya natural, dan aku bisa pakai sehari-hari tanpa perlu repot-repot pilih warna lain lagi.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,no_aspect,positive,True,2B_LLM,llama3.1_fewshot,train
llm_2b_170,"aku puyul deh sama lipstik ini! Teksturnya cakey banget, jadi kulit bibirmu terlihat jelek sih. Kalau saya makan/minum apa aja, warnanya bakal gores-gores kayak. Dan setelah lama, bibirku jadi keras juga, kayak mau kering buat. Padahal aku tau kalau wangi aromanya enak, tapi itu enggak cukup untuk membuat saya senyum lagi.",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,negative,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_273,"Saya paling suka lipstik ini! Warna warninya sangat pigmented, cerah, dan membuat bibir terlihat lebih utuh. Teksturnya lembut, tidak lengket, dan tidak menyebabkan bibir berminyak. Bibirku pun jadi lebih sehat dan berkilau setelah dipakai beberapa jam. Suka banget deh dengan hasilnya!",24H Melt-In Moisture,Nivea,positive,negative,positive,positive,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_446,"aku suka sekali lipstik ini, warnanya bagus dan sesuai gambar di box! tipis-tipis aja apply gitu, sudah dapat warna yang cerah dan merata di bibirku. Isi juga cukup banyak, aku bisa gunakan selama beberapa minggu. riasan bibirmu akan terlihat lebih menarik dengan lipstik ini!",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,no_aspect,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_497,"aku akhir2 ini ngga bisa nyambung sama lipstik ini karena udah kelepasannya lhoo... setelah makan/minum pun langsung alergi hahaha, harus pake lagi sebanyak-banyaknya supaya tetep ada sedikit sisa sampe waktunya makan/meminum lg... apa itu lipstik yang boleh dibawa keluar rumah sih... saya ga sabar nanti pembeli lainnyaa...",24H Melt-In Moisture,Nivea,no_aspect,negative,no_aspect,negative,no_aspect,True,2B_LLM,llama3.1_fewshot,train
llm_2b_262,"Emang sih lembabinnya oke, tapi sayangnya pake udah 2 jam aja mulai abis. Perlu aku repot-repot apply lagi supaya tetap cantik. Warna warni juga kecepetan pudar. Aku nggak suka repot-repot apply lipstik lagi, so produk ini nggak cocok buat aku. Siapa tahu kamu sih mungkin lebih cocok nih.",24H Melt-In Moisture,Nivea,no_aspect,negative,positive,negative,positive,True,2B_LLM,llama3.1_fewshot,train
97,"Selama aku pakai sih doi memang efek buat nyerahin bibi yang gelap ada, aku pakai buat base pakai lipmatte biasanya, dia juga bikin bibir lembap gakering begitu biasanya kan kalo kebiasaan pakai gincu yang matte matte bikin kering sama nglopek, kalo dipakein ini enggak terlalu lah",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,False,,,val
130,Wangi banget enak aku suka aromanya. Lip balm ini harus sering sering aku reapply sih karena ternyata kurang melembabkan kalau aku hanya pakai sedikit saja. sudah pakai dari lama banget dan selama pemakaian bibirku enggak kering kerontang lagi,24H Melt-In Moisture,Nivea,no_aspect,negative,no_aspect,negative,no_aspect,False,,,val
160,"suka banget sama hasil warna merahnya yang natural jadi bikin bibir kelihatan sehat, dan juga langsung ngelembapin bibir, harganya masih affordable, isinya banyak karena bentuk balmnya lebih tebal dan enggak cepat meleleh. Alhasil produknya awet banget meskipun di gunain tiap hari",24H Melt-In Moisture,Nivea,positive,positive,no_aspect,positive,positive,False,,,val
2994,"Ini varian lain dari baby lips, mencoba ini karena di klaim ada ""warnanya"" walaupun sheer mau dioles berkali kalipun menurutku warnanya tetap sheer, cukup melembabkan di bibirku dan kalo dipakai buat makan minum sih lip balm ini akan perlahan hilang jadi kalo mau tetap lembab harus reapply, lip balm ini juga ada wanginya dan aku suka karena enggak terlalu menusuk hidung. Kemasannya juga imut dan praktis.",Baby Lips Love Color,Maybelline,neutral,negative,no_aspect,positive,no_aspect,False,,,val
2933,Aku sebelumnya sudah pernah coba baby lips yang biasa. Begitu tau ada yang ada warnanya aku suka banget. Melembabkan bibirku tapi juga tetap mengasih warna ke bibir. Jadi bikin muka aku lebih segar gitu.,Baby Lips Love Color,Maybelline,positive,no_aspect,no_aspect,positive,no_aspect,False,,,val
234,"lifesaver aku bangett! enggak pernah lupa bawa ini kemana"" soalnya bibir aku tipe yang kering agak ngelupas begitu terus kalo pakai ini tuh bibir jadi lebih moist dan membantu biar enggak pecah pecah lagii. wanginya aku suka banget kayak permen stroberi begitu terus packagingnya juga enak gampang buat diapply",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,False,,,val
292,"work banget sih ini aku dulu gasuka sama produk produk lip karena takut warnanya terlalu merah , tapi pas coba NIVEA strawbery shine warnanya itu bagus enggak terlalu berwarna dan bisa mengatasi bibir kering suka banget sama nih produk",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,False,,,val
99,Pakai ini benaran bisa ngelembabin. Harganya ramah banget. Dan awet. Buruan beli lip moisturizer dari nivea. Cocok buat remaja dan segala usia. Cewek cowok juga cocok. enggak ada warna tapi awet buat ngelembapin. Gampang dibawa kemana2 aja!,24H Melt-In Moisture,Nivea,negative,positive,no_aspect,positive,positive,False,,,val
5,"Sudah tidak di ragukan lip cream OMG .. tidak usah kuati tentang warna, smuanya bagus bisa pilih sesuai kesukaan. Tekturnya cream, aplikatornya juga enak Saya punya beberapa produk dari OMG ( fondi, cushion, lip cream, bedak, lip vinyl) . Setelah di aplikaskan tunggu beberapa saat, setelah nge-set bakal awet di bibir",Oh My Glam Mattelast Lip Cream,Omg,positive,positive,neutral,no_aspect,no_aspect,False,,,val
37,"pertama kali beli produk dari omg, aku kira harga murah kualitas biasa aja, ternyata salah!! sumpah lipmatte ini ringan, menutupi warna gelap di bibir dan longlasting warna shade nya cantik-cantik dan enggak ada yang gagal , wajib mencoba deh",Oh My Glam Mattelast Lip Cream,Omg,positive,positive,positive,no_aspect,positive,False,,,val
45,"Lip cream yang ringan dan nyaman since mereka reformulasi beberapa waktu lalu feelsnya ringan kayak enggak pakai apa-apa terus aku suka pakai shade ini buat ombre sama shade crush (22) di pakai full lips juga cakep nih, warna mauvenya masih oke di kulit sawo matang",Oh My Glam Mattelast Lip Cream,Omg,positive,no_aspect,positive,no_aspect,no_aspect,False,,,val
19,literally perfect product buat bikin lip blurring yang matte dan super soft itu. ini waktu di applly ke bibir ringan banget! enggak ganjel suka deh! aarnannya juga cantik cocok dijadikan ombre lips hihi! tinggal dicomboin sama lipgloos uh perfecto,Oh My Glam Mattelast Lip Cream,Omg,positive,no_aspect,positive,no_aspect,no_aspect,False,,,val
167,"Lip balm dari brand nivea dengan aroma strawberry yang soft, tekstur lip balm ini benar benar bikin bibir yang kering ataupun kasar jadi lembab, cocok banget buat dipakai selalu apalagi dengan kondisi ruangan yang selalu pakai AC, lip balm ini cukup travel friendly dan harga affordable",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,positive,False,,,val
36,"Salah satu produk matte lip cream favorit aku sih,soalnyawarnanya cakep banget,teksturnya ringan,yang paling di suka juga aromanya wangi,soalnya ada beberapa merk yang aku enggak suka sama aromanya,dan harganya sangat murah tapi kualitas tidak murahan.",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,positive,no_aspect,positive,False,,,val
77,"memang lagi mencari lipbalm yang bentuknya stick begini pas dicoba ternyata enak banget moistnya dapat, warnanya juga cantik banget kayak warna bibir pink alami gitu, harummya soft. pemakaian tiap malam selama lebih dari seminggu sudah kelihatan warna bibir kembali cerah dan sangatt lembabb",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,False,,,val
140,"Lipbalm ini kalau dioleskan dibibir ada sedikit warnanya, kemudian aroma starwberrynya juga ada. Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan. Minusnya dia harus sering diolesin biar tetal lembap walaupun hanya dirumah saja apalagi kalau bibirnya lagi kering harus lebih sering. Lebih suka yang ini daripada yang original.",24H Melt-In Moisture,Nivea,neutral,negative,positive,negative,no_aspect,False,,,val
143,"Produk ini cocok buat yang bibirnya kering, bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah walaupun pakai lipcream atau liptint , dan sebelum pakai lipstik pastinya aku pakai produk ini dulu . Produknya bagus di bibur aku , rekomen buat kakak nya yang bibirnya kering kayak aku!!",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,False,,,val
2986,Yang bikin aku suka sama lipgloss/balm ini adalah warna nya yang enggak terlalu mengkilap seperti balm lainnya. Kalau bibir lagi kering atau malas pakai lipstick sudah cukup pakai ini aja. Cuma aku enggak suka tutup nya yang terlalu kecil kadang jadi kena ke balm nya terus belepotan,Baby Lips Love Color,Maybelline,no_aspect,no_aspect,positive,positive,no_aspect,False,,,val
349,"Jujyuurr kurang suka sama sih nivea ini, enggak suka sama aromanyaa huhu dan di bibir aku dia kurang ngefek sih untuk memperbaiki bibir yang super duper kering. Lebih cocok merk korea L**e sih kalo aku. Dia di bibir aku cukup melembabkan but tidak bertahan lama dan akan kembali kering kalo kita lagi enggak pakai nivea ini",24H Melt-In Moisture,Nivea,no_aspect,negative,no_aspect,negative,no_aspect,False,,,val
310,"lip balm kesukaan gue parah. pas di pakai tuh langsung bikin bibir lembab parah banget. di aplikasiinnya enggak susah juga dan enggak bikin gerah pas di pakai ke bibir! pas di pakai bikin warna bibir jadi agak merah alami,rekomen banget buad anak sekolahan nih!",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,no_aspect,False,,,val
2961,Niatnya beli produk ini biar bibir tetap sehat dan ada warnanya sedikit meskipun tidak segonjreng pakai lipstick. Tapi sedihnya karena lagi-lagi bibirku hitam jadi lip balm ini tidak mengeluarkan warna sama sekali di aku.,Baby Lips Love Color,Maybelline,negative,no_aspect,no_aspect,no_aspect,no_aspect,False,,,val
41,lip cream yang tidak bikin kering dan pecah. lembut dibibir dan warnanya cantik. tahan lama dan tahan untuk dibawa makan dan minum. cocok dipakai sehari-hari. bagus untuk berbagai acara dan mempercantik penampilan dirimu. selamat mencoba,Oh My Glam Mattelast Lip Cream,Omg,no_aspect,positive,positive,positive,no_aspect,False,,,val
304,"lipbalm ini bikin bibir ada warnanya tapi menurutku sih enggak natural. untuk kelembabannya enggak nampol di bibir aku yang kering, dan lama lama dia bikin bibirku gatel akhirnya aku mencampuri saja ke diy lip scrub",24H Melt-In Moisture,Nivea,negative,no_aspect,negative,negative,no_aspect,False,,,val
252,"Lip balm pertama aku dan must have itu sih, cukup melembabkan menurut ku dan warna merah strawberry nya lebih ke shining begitu jadi tertara pakai lip balm sih, dan murah menurut ku sih, gampang di dapatkan dimanapun juga lagi",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,neutral,positive,False,,,val
6,"Bagus banget ringat buat di pakai sehari-hari, gapi sayang mudah hilang, tapi enggak buat bibir kering tapi sayang ini tidak stay lama..",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,negative,positive,positive,no_aspect,False,,,val
178,Ini salah satu lipbalm yang sudah lumayan lama aku pake. Lipbalm ini lumayan lama abisnya Sebelum pakai liptint atau lipmate wajib banget pakai ini!! Selain ngelembapin lipbalm ini juga ada warna nya dikit jadi makin cantik deh Must try sih,24H Melt-In Moisture,Nivea,positive,positive,no_aspect,positive,no_aspect,False,,,val
241,"Sungguh ini andalanku, repurchase berkali kali, yaudah favorite ajasih lipbalm ini. suka banget akutu. ngelembabin bibir aku yang kering. suka banget pokoknya ! kalo apply ini ada sedikit, sedikit saja efek merah nya, dikit loh yaa. tapi aku suka dipakai sehari hari bagus bgt, bikin bibir enggak pecah2",24H Melt-In Moisture,Nivea,negative,no_aspect,no_aspect,positive,no_aspect,False,,,val
129,"Suka banget sama produk ini karena produk ini murah dan bagus tidak bikin lengket di bibir , membantu banget kalo bibir kering , mengandung vitamin sehingga membantu kesehatan bibir kita , warna dibibir juga natural ,bibir jadi lebih sehat",24H Melt-In Moisture,Nivea,neutral,no_aspect,positive,positive,positive,False,,,val
161,"lipbalm nivea varian ini paling cocok banget di aku suka sii, karena finishnya itu bikin bibir jadi plumpy dan sehat gitu, dan bikin look bibir jadi pink alami. lipbalm ini juga cocok banget buat yang punya dryskin",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,False,,,val
190,"Buatku, lipbalm ini adalah definisi dari lip balm yang manfaatnya yaudah begitu melembabkan aja. enggak ada efek menghaluskan bibir, mencerahkan bibir, sama sekali enggak ada. Aku selalu pakai ini cuma buat ngelembapin bibir sama sebagai base sebelum pakai produk bibir lainnya. Yah, sejauh ini sih ok saja tapi ya itu, enggak ada manfaat berarti sih",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,False,,,val
2987,"Kurang suka sama baby lips ini, sewaktu di apply ke bibir warna bagus sih natural tapi terlalu berminyak dan akhirnya aku jadi mudah keringatan. Kayaknya dia terlalu lembab akhirnya aku enggak repurchase lagi untuk produk ini. Tapi yang punya bibir super kering, pasti cocok!",Baby Lips Love Color,Maybelline,positive,no_aspect,negative,positive,no_aspect,False,,,val
89,Tekstur lip balmnya creamy dengan sedikit hint warna merah segar. Lip balm ini cukup melembabkan. Aku biasa mengaplikasikan lip balm pada saat akan memulai step skincare sehingga pada saat akan mengaplikasikan lipstik efeknya sudah maksimal. enggak terlalu berminyak yang lebay seperti habis makan gorengan. Harganya juga terjangkau.,24H Melt-In Moisture,Nivea,neutral,no_aspect,positive,neutral,positive,False,,,val
125,"Pelembab bibir yang wanginya ku suka, karena wangi buah semangka gtu. Ada warnanya yang bikin bibit jadi merah natural, lalu ngelembapin bibir. Cuma di aku setelah di aplikasikan tekstrurnya agak lenget & setelah lama bikin bibir agak kering berkelupas gtu, agak kurang cocok di aku, tapi aku suka sama wanginya",24H Melt-In Moisture,Nivea,positive,no_aspect,negative,negative,no_aspect,False,,,val
269,"pertama tau lipbalm ini karena teman selalu bawa ini kemana mana, terus akhirnya penasaran dan beli sendiri. Ada hint warna merahnya waktu diapply, tentunya melembabkan yaah, dan tiap malam sebelum tidurpun pakai ini, paginya bikin bibir tetap lembab dan tinggal digosok dikit sel kulit matinya terkelupas. Soo luff karena awet juga",24H Melt-In Moisture,Nivea,neutral,positive,no_aspect,positive,no_aspect,False,,,val
262,"Murah, harga bersahabat!! Beli pas flash sale, dan tidak menyesal. Dia ada sedikit hint pink tapi ya enggak too much, lembabnya pas di bibirku, enggak bikin kayak habis makan gorengan juga. Biasa ku pakai pas mau pakai lipcream yang dead matte dan benaran membantu. Pokoknya semua hal yang aku harapin dari lip balm bisa dipenuhi sama dia. Love it.",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,positive,False,,,val
197,"langganan lip balm dari awal aku enggak masih enggak mengerti skincare dan dunia per-makeupan haha. dia ada warnanya walau sheer banget, wangi strawberry yang enggak ganggu, teus dia ada glitternya walau enggak begitu keliatan, biasanya kalo bibir lagi pecah banget, semalem dipakai agak banyakan terus besokannya bibir sudah agak mendingan",24H Melt-In Moisture,Nivea,neutral,no_aspect,no_aspect,positive,no_aspect,False,,,val
81,dapat lip balm dari goodiebag sxb2023 tuh kayak hiden jam banget. Lip balm ini bagus buat melembabkan bibir yang kering dan gampang mengelupas. Pas malam kita apply besok paginya bibir langsung lembab dan halus. Lip balm ini juga bagus buat bibir yang gelap jadi sedikit warna merah gitu. Isinya juga banyak,24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,positive,no_aspect,False,,,val
3003,"Lip balm ini memiliki efek sedikit berwarna. tapi enggak terlalu terlihat mengkilap seperti habis makan gorengan. Biasa aku pakai untuk sehari hari. enggak meninggalkan kesan lengket, jadi nyaman kok. Harganya juga cukup terjangkau. Terus pemakaiannya irit loh, lama habisnya walau dipakai setiap hari.",Baby Lips Love Color,Maybelline,neutral,no_aspect,positive,no_aspect,positive,False,,,val
134,"Dulu pakai ini jaman masih baru banget kenal makeup sama skincare. Kalau dibilang melembabkan sih enggak begitu melembabkan banget ya, cuma kalau dipakenya rutin dan rajin ya bakalan terus melembabkan, lumayan berat pas pakai ini karena berasa banget. Warnanya juga lumayan ada, cuma kalau dibawa traveling ke tempat panas dia gampang banget melelehnya.",24H Melt-In Moisture,Nivea,neutral,no_aspect,negative,neutral,no_aspect,False,,,val
399,"beli ini karena enggak punya lip balm dan bibir pecah pecah + kering waktu itu tapi sekarang sudah better. soww aku beli ini pas ke pasar, lumayan ngelembapin tapi agak bikin glossy begitu but aku enggak terlalu menyarankan karena ini agak berat bagiku tapi kalo buat dipakai malam sabi sih",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,negative,positive,no_aspect,False,,,val
312,"Lipbalm ini punya warna yang cantik dan membuat tampilan bibir yang sehat dan pink alami. Tapi daya melembabkannya kurang oke di bibir aku yang sangat dry ini. Pertama diaplikasikan lumayan lembab di bibir, tapi selang enggak berapa lama bibir jadi kering dan terkupas. sok sad banget karena produk ini sangat affordable dan mudah ditemukan dimanapun",24H Melt-In Moisture,Nivea,positive,negative,no_aspect,negative,positive,False,,,val
231,Lipbalm terfavorit!! Wanginya enak banget terus nyaman dipakai dan benar-benar bisa melembabkan bibir. Warna merahnya enggak terlalu tertara jadi cocok banget untuk dipakai ke sekolah. Harganya juga terjangkau dan mudah dicari,24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,positive,False,,,val
2992,"Baby lips chery kiss ini sangat cocok dibibirku, warnanya soft dan mengikuti warna bibir jadi terkesan warna merah natural. Produk ini juga bikin bibir jadi enggak gampang kering walaupun terlihat terlalu oily but no problem. I love this product.",Baby Lips Love Color,Maybelline,positive,no_aspect,negative,positive,no_aspect,False,,,val
2969,"iseng beli ini karena racun teman yang bilang lipbalmnya bagus. Tapi pas aku pake, duh enggak banget. Bukannya melembabkan lama-lama bibir aku malah kering. Setelah baca ingredients ada alkoholnya :( kebetulan bibir aku termasuk yang gampang banget kering dan ngeletek gitu.repurchase? nope. rata-rata lipbalm maybelline pakai alkohol ya:(",Baby Lips Love Color,Maybelline,no_aspect,no_aspect,no_aspect,negative,no_aspect,False,,,val
66,"Aku suka wanginya, bener-bener strawberry segarr. Warnanya juga lucu, warna merah cerah dan masih kelihatan natural. Tetapi, sayang banget kalau ini tidak begitu lembab malah memperparah bibirku kering sampai ada lopekan kulit mati.",24H Melt-In Moisture,Nivea,positive,no_aspect,no_aspect,negative,no_aspect,False,,,val
18,Produk omg lip matte sangat rekomen sekali karena dari packnya bagus suka banget sama warnanya lalu dari warna warna lipmattenya lugu lucu bagus cocok buat orang indonesia. Produknya lembut banget ketika di bibir dan enggak bikin kering bibir,Oh My Glam Mattelast Lip Cream,Omg,no_aspect,no_aspect,positive,positive,no_aspect,False,,,val
111,"Sebenarnya awalnya bagus pakai ini bikin lembab bibir, tapi selang beberapa minggu malah bikin bibirku makin kering dan perih luka, mungkin kondisi kulitku yang enggak cocok sama produk ini tapi enggak tau juga, yang jelas akhirnya enggak lanjutkan menggunakan produknya. Sepertinya cocok""an enggak sih",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,negative,no_aspect,False,,,val
212,"ini sudah repuchase berkali kali, dan aku memang benar benar suka banget dia itu hasilnya plumpy lips begitu glossy dan aku suka banget, kalo ditebelin jadi plumpy sehat bibirnya dan glow glossy gtu, enggak norak tapi, harganya ya lumayan lah ya kalo dibandingin lip ice kalo lip ice mah agak norsk ya jujur warnanya wkwkwk kalo yang ini bagus banget la.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,neutral,False,,,val
226,"Beli ini karena lipbalm nivea originalku habis dan mau coba yang ada wangi strawberry ini. First impression wanginya enak segar relaxing, terus ternyata ada shimmernya tapi masih subtle kok. Cuma sayaang, aku kurang suka karena ini terlalu glossy dan lengket banget buatku, lebih lengket dari yang versi originalnya. Agak tricky kalo mau pakai lip product lain karena harus diblot dulu, beda sama yang versi Original yang sat-set nyerep dan bisa dipakein lip product lain diatasnya.Cuma ini harganya cukup affordable kok. ketahanannya biasa aja, enggak yang gampang ilang/stay banget. Huhu sok sorry aku lebih prefer yang versi Original & Soothe, semoga nanti formulanya diimprove lagi ya 🥺",24H Melt-In Moisture,Nivea,no_aspect,neutral,negative,no_aspect,positive,False,,,val
251,"bagus banget buat ngelembabin bibir di siang hari. enggak terlalu berat dan enggak begitu lengket di bibir. setelah pakai ini ada hint warna merah dan mengkilap jadi bibir kelihatan lembab dan sehat. isinya juga banyak, lama banget habisnya.",24H Melt-In Moisture,Nivea,positive,no_aspect,positive,positive,no_aspect,False,,,val
283,"enak banget ini dipakenya nyaman, apalagi pas sebelum tidur. bangun bangun bibir enggak kering. tapi saran dari aku kalo mau pakai jangan banyak banyak ya biar awet sist. sudah begitu harganya murah jadi no worry deh buat kantong kita jebol. thanks nivea.",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,positive,positive,positive,False,,,test
55,"One of my favorite lipmatte , teksturnya creamy, cepat ngeset , warnanya cantik , longlastong ,transferproof , wangi nya kayak ada kopinya , cocok buat tan skin , harganya affordable , bisa dibeli dimana saja , kebanggaan lipstik anak kosan hehe",Oh My Glam Mattelast Lip Cream,Omg,no_aspect,positive,positive,no_aspect,positive,False,,,test
60,"Sangat cocok untuk bibir kering,bibir pecah pecah dan bibir yang gelap .karena bisa melembabkan dan dapat mencerahkan bibir yang gelap rekomen banget untuk kalian yang bibir nya pecah pecah dan bibir nya gelap pakai nivea ini langsung ada di beli di toko toko kosmetik",24H Melt-In Moisture,Nivea,no_aspect,no_aspect,no_aspect,positive,no_aspect,False,,,test
