"annotation_id","annotator","created_at","id","label","lead_time","product_brand","product_name","product_price","product_shade","review_id","review_text","updated_at"
697,"6","2026-04-04T09:20:16.255706Z",131,"[{""end"":54,""text"":""Dapat melembabkan bibir dan menjaga bibir tetap lembab"",""start"":0,""labels"":[""HYDRATION-positive""]},{""end"":86,""text"":""Menjaga dari bibir pecah-pecah"",""start"":56,""labels"":[""HYDRATION-positive""]}]",12.168,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00131","Dapat melembabkan bibir dan menjaga bibir tetap lembab. Menjaga dari bibir pecah-pecah terutama pada daerah dingin dan panas , nivea strawberry shine sangat membantu saya dalam menjaga bibir pada saat saya kuliah terutama pada saat kuliah lapangan","2026-04-04T09:20:16.255714Z"
170,"7","2026-04-03T11:22:21.670573Z",131,"[{""end"":54,""text"":""Dapat melembabkan bibir dan menjaga bibir tetap lembab"",""start"":0,""labels"":[""HYDRATION-positive""]},{""end"":86,""text"":""Menjaga dari bibir pecah-pecah"",""start"":56,""labels"":[""HYDRATION-positive""]}]",16.631,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00131","Dapat melembabkan bibir dan menjaga bibir tetap lembab. Menjaga dari bibir pecah-pecah terutama pada daerah dingin dan panas , nivea strawberry shine sangat membantu saya dalam menjaga bibir pada saat saya kuliah terutama pada saat kuliah lapangan","2026-04-03T11:22:21.670595Z"
1402,"1","2026-04-06T12:09:09.691434Z",134,"[{""end"":130,""text"":""enggak begitu melembabkan banget"",""start"":98,""labels"":[""HYDRATION-neutral""]},{""end"":215,""text"":"" lumayan berat"",""start"":201,""labels"":[""TEXTURE-negative""]},{""end"":277,""text"":""Warnanya juga lumayan ada"",""start"":252,""labels"":[""PIGMENTATION-neutral""]},{""end"":352,""text"":""gampang banget melelehnya"",""start"":327,""labels"":[""TEXTURE-negative""]}]",40.592,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00134","Dulu pakai ini jaman masih baru banget kenal makeup sama skincare. Kalau dibilang melembabkan sih enggak begitu melembabkan banget ya, cuma kalau dipakenya rutin dan rajin ya bakalan terus melembabkan, lumayan berat pas pakai ini karena berasa banget. Warnanya juga lumayan ada, cuma kalau dibawa traveling ke tempat panas dia gampang banget melelehnya.","2026-04-06T12:09:09.691444Z"
705,"6","2026-04-04T09:22:42.129947Z",134,"[{""end"":133,""text"":""enggak begitu melembabkan banget ya"",""start"":98,""labels"":[""HYDRATION-neutral""]},{""end"":200,""text"":""kalau dipakenya rutin dan rajin ya bakalan terus melembabkan"",""start"":140,""labels"":[""HYDRATION-neutral""]},{""end"":250,""text"":"" lumayan berat pas pakai ini karena berasa banget"",""start"":201,""labels"":[""TEXTURE-positive""]},{""end"":277,""text"":""Warnanya juga lumayan ada"",""start"":252,""labels"":[""PIGMENTATION-neutral""]}]",74.526,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00134","Dulu pakai ini jaman masih baru banget kenal makeup sama skincare. Kalau dibilang melembabkan sih enggak begitu melembabkan banget ya, cuma kalau dipakenya rutin dan rajin ya bakalan terus melembabkan, lumayan berat pas pakai ini karena berasa banget. Warnanya juga lumayan ada, cuma kalau dibawa traveling ke tempat panas dia gampang banget melelehnya.","2026-04-04T09:22:42.129955Z"
173,"7","2026-04-03T11:24:22.120795Z",134,"[{""end"":200,""text"":""Kalau dibilang melembabkan sih enggak begitu melembabkan banget ya, cuma kalau dipakenya rutin dan rajin ya bakalan terus melembabkan"",""start"":67,""labels"":[""HYDRATION-neutral""]},{""end"":250,""text"":""lumayan berat pas pakai ini karena berasa banget"",""start"":202,""labels"":[""TEXTURE-negative""]},{""end"":277,""text"":""Warnanya juga lumayan ada"",""start"":252,""labels"":[""PIGMENTATION-positive""]},{""end"":352,""text"":""dia gampang banget melelehnya"",""start"":323,""labels"":[""TEXTURE-negative""]}]",31.255,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00134","Dulu pakai ini jaman masih baru banget kenal makeup sama skincare. Kalau dibilang melembabkan sih enggak begitu melembabkan banget ya, cuma kalau dipakenya rutin dan rajin ya bakalan terus melembabkan, lumayan berat pas pakai ini karena berasa banget. Warnanya juga lumayan ada, cuma kalau dibawa traveling ke tempat panas dia gampang banget melelehnya.","2026-04-03T11:24:22.120805Z"
1406,"1","2026-04-06T12:11:14.764340Z",136,"[{""end"":64,""text"":""ringan dibibir"",""start"":50,""labels"":[""TEXTURE-positive""]},{""end"":95,""text"":""enggak keberasa pakai lip balm"",""start"":65,""labels"":[""TEXTURE-positive""]},{""end"":118,""text"":""ada hint pink sedikit"",""start"":97,""labels"":[""PIGMENTATION-neutral""]},{""end"":294,""text"":""enggak yang semelembabkan itu"",""start"":265,""labels"":[""HYDRATION-neutral""]},{""end"":356,""text"":""ringan"",""start"":350,""labels"":[""TEXTURE-positive""]}]",38.235,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00136","Produk lip balm yang cukup aku suka, dia keberasa ringan dibibir enggak keberasa pakai lip balm, ada hint pink sedikit tapi menyaru banget sih jadi enggak keliatan, biasa aku setelah pakai lip balm ditimpa lip tint biar enggak kering banget, tapi di aku produk ini enggak yang semelembabkan itu di bibir aku sih jadi feelin xoxo saja cuma dia memang ringan","2026-04-06T12:11:14.764349Z"
711,"6","2026-04-04T09:24:15.832893Z",136,"[{""end"":95,""text"":""keberasa ringan dibibir enggak keberasa pakai lip balm"",""start"":41,""labels"":[""TEXTURE-positive""]},{""end"":163,""text"":""ada hint pink sedikit tapi menyaru banget sih jadi enggak keliatan"",""start"":97,""labels"":[""PIGMENTATION-negative""]},{""end"":307,""text"":""enggak yang semelembabkan itu di bibir aku"",""start"":265,""labels"":[""HYDRATION-neutral""]},{""end"":356,""text"":""ringan"",""start"":350,""labels"":[""TEXTURE-positive""]}]",53.223,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00136","Produk lip balm yang cukup aku suka, dia keberasa ringan dibibir enggak keberasa pakai lip balm, ada hint pink sedikit tapi menyaru banget sih jadi enggak keliatan, biasa aku setelah pakai lip balm ditimpa lip tint biar enggak kering banget, tapi di aku produk ini enggak yang semelembabkan itu di bibir aku sih jadi feelin xoxo saja cuma dia memang ringan","2026-04-04T09:24:15.832901Z"
175,"7","2026-04-03T11:25:24.368832Z",136,"[{""end"":64,""text"":""keberasa ringan dibibir"",""start"":41,""labels"":[""TEXTURE-positive""]},{""end"":333,""text"":""produk ini enggak yang semelembabkan itu di bibir aku sih jadi feelin xoxo saja"",""start"":254,""labels"":[""HYDRATION-neutral""]}]",28.402,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00136","Produk lip balm yang cukup aku suka, dia keberasa ringan dibibir enggak keberasa pakai lip balm, ada hint pink sedikit tapi menyaru banget sih jadi enggak keliatan, biasa aku setelah pakai lip balm ditimpa lip tint biar enggak kering banget, tapi di aku produk ini enggak yang semelembabkan itu di bibir aku sih jadi feelin xoxo saja cuma dia memang ringan","2026-04-03T11:25:24.368841Z"
1408,"1","2026-04-06T12:11:47.554666Z",137,"[{""end"":54,""text"":""bagus untuk melembabkan bibir kering"",""start"":18,""labels"":[""HYDRATION-positive""]},{""end"":238,""text"":""sedikit warna pink"",""start"":220,""labels"":[""PIGMENTATION-neutral""]},{""end"":376,""text"":""untuk moisturize bibir kering"",""start"":347,""labels"":[""HYDRATION-positive""]}]",27.65,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00137","Nivea Lipbalm ini bagus untuk melembabkan bibir kering, memiliki wangi manis strawberry dan ukuran 4.8 gr . Cocok banget untuk dipakai di musim tropis seperti Indonesia. Lipbalm ini memiliki hasil glossy / shiny dan ada sedikit warna pink cocok untuk sehari-hari. Aku rekomendasikan untuk pemilik bibir kering untuk mencoba lipbalm dari nivea ini untuk moisturize bibir kering. Goodluck guys !","2026-04-06T12:11:47.554676Z"
713,"6","2026-04-04T09:24:56.587184Z",137,"[{""end"":54,""text"":""bagus untuk melembabkan bibir kering"",""start"":18,""labels"":[""HYDRATION-positive""]},{""end"":310,""text"":""Aku rekomendasikan untuk pemilik bibir kering "",""start"":264,""labels"":[""HYDRATION-positive""]},{""end"":376,""text"":"" moisturize bibir kering"",""start"":352,""labels"":[""HYDRATION-positive""]},{""end"":262,""text"":""ada sedikit warna pink cocok untuk sehari-hari"",""start"":216,""labels"":[""PIGMENTATION-neutral""]}]",37.596,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00137","Nivea Lipbalm ini bagus untuk melembabkan bibir kering, memiliki wangi manis strawberry dan ukuran 4.8 gr . Cocok banget untuk dipakai di musim tropis seperti Indonesia. Lipbalm ini memiliki hasil glossy / shiny dan ada sedikit warna pink cocok untuk sehari-hari. Aku rekomendasikan untuk pemilik bibir kering untuk mencoba lipbalm dari nivea ini untuk moisturize bibir kering. Goodluck guys !","2026-04-04T09:24:56.587191Z"
176,"7","2026-04-03T11:25:46.330873Z",137,"[{""end"":54,""text"":""bagus untuk melembabkan bibir kering"",""start"":18,""labels"":[""HYDRATION-positive""]},{""end"":376,""text"":""moisturize bibir kering"",""start"":353,""labels"":[""HYDRATION-positive""]}]",24.881,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00137","Nivea Lipbalm ini bagus untuk melembabkan bibir kering, memiliki wangi manis strawberry dan ukuran 4.8 gr . Cocok banget untuk dipakai di musim tropis seperti Indonesia. Lipbalm ini memiliki hasil glossy / shiny dan ada sedikit warna pink cocok untuk sehari-hari. Aku rekomendasikan untuk pemilik bibir kering untuk mencoba lipbalm dari nivea ini untuk moisturize bibir kering. Goodluck guys !","2026-04-03T11:26:00.247790Z"
1424,"1","2026-04-06T12:22:54.846440Z",140,"[{""end"":56,""text"":""ada sedikit warnanya"",""start"":36,""labels"":[""PIGMENTATION-neutral""]},{""end"":138,""text"":""Teskturnya menurutku enggak terlalu berat"",""start"":97,""labels"":[""TEXTURE-positive""]},{""end"":176,""text"":""lumayan ringan"",""start"":162,""labels"":[""TEXTURE-positive""]},{""end"":212,""text"":""harus sering diolesin"",""start"":191,""labels"":[""LONGEVITY-negative""]}]",42.706,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00140","Lipbalm ini kalau dioleskan dibibir ada sedikit warnanya, kemudian aroma starwberrynya juga ada. Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan. Minusnya dia harus sering diolesin biar tetal lembap walaupun hanya dirumah saja apalagi kalau bibirnya lagi kering harus lebih sering. Lebih suka yang ini daripada yang original.","2026-04-06T12:22:54.846449Z"
721,"6","2026-04-04T09:27:39.453178Z",140,"[{""end"":56,""text"":"" ada sedikit warnanya"",""start"":35,""labels"":[""PIGMENTATION-neutral""]},{""end"":176,""text"":""Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan"",""start"":97,""labels"":[""TEXTURE-neutral""]},{""end"":230,""text"":""harus sering diolesin biar tetal lembap"",""start"":191,""labels"":[""LONGEVITY-negative""]}]",56.37,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00140","Lipbalm ini kalau dioleskan dibibir ada sedikit warnanya, kemudian aroma starwberrynya juga ada. Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan. Minusnya dia harus sering diolesin biar tetal lembap walaupun hanya dirumah saja apalagi kalau bibirnya lagi kering harus lebih sering. Lebih suka yang ini daripada yang original.","2026-04-04T09:27:39.453186Z"
179,"7","2026-04-03T11:27:49.741988Z",140,"[{""end"":176,""text"":""Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan"",""start"":97,""labels"":[""TEXTURE-positive""]},{""end"":213,""text"":""Minusnya dia harus sering diolesin "",""start"":178,""labels"":[""LONGEVITY-negative""]},{""end"":312,""text"":""Minusnya dia harus sering diolesin biar tetal lembap walaupun hanya dirumah saja apalagi kalau bibirnya lagi kering harus lebih sering"",""start"":178,""labels"":[""HYDRATION-negative""]}]",38.353,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00140","Lipbalm ini kalau dioleskan dibibir ada sedikit warnanya, kemudian aroma starwberrynya juga ada. Teskturnya menurutku enggak terlalu berat sok pas dioles dibibir lumayan ringan. Minusnya dia harus sering diolesin biar tetal lembap walaupun hanya dirumah saja apalagi kalau bibirnya lagi kering harus lebih sering. Lebih suka yang ini daripada yang original.","2026-04-03T11:27:49.741998Z"
1427,"1","2026-04-06T12:23:45.644353Z",141,"[{""end"":42,""text"":""ngelembapin bibir tapi b aja"",""start"":14,""labels"":[""HYDRATION-neutral""]},{""end"":58,""text"":""Gampang hilang"",""start"":44,""labels"":[""LONGEVITY-negative""]},{""end"":141,""text"":""kelamaan bakal hilang"",""start"":120,""labels"":[""LONGEVITY-negative""]},{""end"":172,""text"":""bibir jadi kering banget"",""start"":148,""labels"":[""HYDRATION-negative""]},{""end"":353,""text"":""ada hint warna merah oranyenya dikit"",""start"":317,""labels"":[""PIGMENTATION-neutral""]}]",47.454,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00141","Menurutku dia ngelembapin bibir tapi b aja. Gampang hilang sendirinya padahal enggak dipakai buat minum atau makan juga kelamaan bakal hilang terus bibir jadi kering banget. Cuma enaknya kalau pakai lip balm ini bisa dijadikan topper bibir seperti lip gloss berwarna atau dipakai waktu travelling jadi sat set karena ada hint warna merah oranyenya dikit :)","2026-04-06T12:23:45.644362Z"
722,"6","2026-04-04T09:28:24.901166Z",141,"[{""end"":42,""text"":""dia ngelembapin bibir tapi b aja"",""start"":10,""labels"":[""HYDRATION-neutral""]},{""end"":141,""text"":""Gampang hilang sendirinya padahal enggak dipakai buat minum atau makan juga kelamaan bakal hilang"",""start"":44,""labels"":[""LONGEVITY-negative""]},{""end"":172,""text"":"" bibir jadi kering banget"",""start"":147,""labels"":[""HYDRATION-negative""]},{""end"":354,""text"":""ada hint warna merah oranyenya dikit "",""start"":317,""labels"":[""PIGMENTATION-neutral""]}]",42.051,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00141","Menurutku dia ngelembapin bibir tapi b aja. Gampang hilang sendirinya padahal enggak dipakai buat minum atau makan juga kelamaan bakal hilang terus bibir jadi kering banget. Cuma enaknya kalau pakai lip balm ini bisa dijadikan topper bibir seperti lip gloss berwarna atau dipakai waktu travelling jadi sat set karena ada hint warna merah oranyenya dikit :)","2026-04-04T09:28:24.901174Z"
180,"7","2026-04-03T11:29:15.085132Z",141,"[{""end"":42,""text"":""Menurutku dia ngelembapin bibir tapi b aja"",""start"":0,""labels"":[""HYDRATION-neutral""]},{""end"":142,""text"":""Gampang hilang sendirinya padahal enggak dipakai buat minum atau makan juga kelamaan bakal hilang "",""start"":44,""labels"":[""HYDRATION-negative""]},{""end"":172,""text"":""bibir jadi kering banget"",""start"":148,""labels"":[""HYDRATION-negative""]}]",82.528,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00141","Menurutku dia ngelembapin bibir tapi b aja. Gampang hilang sendirinya padahal enggak dipakai buat minum atau makan juga kelamaan bakal hilang terus bibir jadi kering banget. Cuma enaknya kalau pakai lip balm ini bisa dijadikan topper bibir seperti lip gloss berwarna atau dipakai waktu travelling jadi sat set karena ada hint warna merah oranyenya dikit :)","2026-04-03T11:29:15.085141Z"
1430,"1","2026-04-06T12:25:36.526233Z",143,"[{""end"":42,""text"":""cocok buat yang bibirnya kering"",""start"":11,""labels"":[""HYDRATION-positive""]},{""end"":169,""text"":""nggak pernah lagi kering atau belah belah"",""start"":128,""labels"":[""HYDRATION-positive""]},{""end"":356,""text"":""rekomen buat kakak nya yang bibirnya kering kayak aku"",""start"":303,""labels"":[""HYDRATION-positive""]}]",23.263,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00143","Produk ini cocok buat yang bibirnya kering, bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah walaupun pakai lipcream atau liptint , dan sebelum pakai lipstik pastinya aku pakai produk ini dulu . Produknya bagus di bibur aku , rekomen buat kakak nya yang bibirnya kering kayak aku!!","2026-04-06T12:25:36.526242Z"
724,"6","2026-04-04T09:29:20.821744Z",143,"[{""end"":42,""text"":""cocok buat yang bibirnya kering"",""start"":11,""labels"":[""HYDRATION-positive""]},{""end"":170,""text"":""bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah "",""start"":44,""labels"":[""HYDRATION-positive""]},{""end"":347,""text"":""rekomen buat kakak nya yang bibirnya kering "",""start"":303,""labels"":[""HYDRATION-positive""]}]",20.847,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00143","Produk ini cocok buat yang bibirnya kering, bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah walaupun pakai lipcream atau liptint , dan sebelum pakai lipstik pastinya aku pakai produk ini dulu . Produknya bagus di bibur aku , rekomen buat kakak nya yang bibirnya kering kayak aku!!","2026-04-04T09:29:20.821751Z"
182,"7","2026-04-03T11:30:03.159348Z",143,"[{""end"":169,""text"":""bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah"",""start"":44,""labels"":[""HYDRATION-positive""]},{""end"":346,""text"":""rekomen buat kakak nya yang bibirnya kering"",""start"":303,""labels"":[""HYDRATION-positive""]}]",20.007,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00143","Produk ini cocok buat yang bibirnya kering, bibir aku kering dan suka belah belah semenjak pakai produk ini vaseline ini sudah enggak pernah lagi kering atau belah belah walaupun pakai lipcream atau liptint , dan sebelum pakai lipstik pastinya aku pakai produk ini dulu . Produknya bagus di bibur aku , rekomen buat kakak nya yang bibirnya kering kayak aku!!","2026-04-03T11:30:03.159356Z"
1433,"1","2026-04-06T12:27:05.727846Z",145,"[{""end"":60,""text"":""LIP BALM enggak TIPE YANG MINYAKAN GITUU"",""start"":20,""labels"":[""TEXTURE-positive""]},{""end"":83,""text"":""ada warna merah dikit"",""start"":62,""labels"":[""PIGMENTATION-neutral""]},{""end"":104,""text"":""enggak bikin kering"",""start"":85,""labels"":[""HYDRATION-positive""]},{""end"":234,""text"":"" lembab nya juga pas"",""start"":214,""labels"":[""HYDRATION-positive""]}]",29.604,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00145","suka BANGET sih INI LIP BALM enggak TIPE YANG MINYAKAN GITUU, ada warna merah dikit, enggak bikin kering diaku, tapi wanginya rada rada nyengat ya kalo termakan kayak gaenak saja gitu, sudah sih begitu aja.. oh iya lembab nya juga pas mantap deh Nivea","2026-04-06T12:27:05.727855Z"
726,"6","2026-04-04T09:30:10.994450Z",145,"[{""end"":60,""text"":""enggak TIPE YANG MINYAKAN GITUU"",""start"":29,""labels"":[""TEXTURE-positive""]},{""end"":110,""text"":""enggak bikin kering diaku"",""start"":85,""labels"":[""HYDRATION-positive""]},{""end"":234,""text"":"" lembab nya juga pas"",""start"":214,""labels"":[""HYDRATION-positive""]}]",23.029,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00145","suka BANGET sih INI LIP BALM enggak TIPE YANG MINYAKAN GITUU, ada warna merah dikit, enggak bikin kering diaku, tapi wanginya rada rada nyengat ya kalo termakan kayak gaenak saja gitu, sudah sih begitu aja.. oh iya lembab nya juga pas mantap deh Nivea","2026-04-04T09:30:10.994458Z"
184,"7","2026-04-03T11:30:56.719401Z",145,"[{""end"":60,""text"":""enggak TIPE YANG MINYAKAN GITUU"",""start"":29,""labels"":[""TEXTURE-positive""]},{""end"":110,""text"":""enggak bikin kering diaku"",""start"":85,""labels"":[""HYDRATION-positive""]},{""end"":241,""text"":""oh iya lembab nya juga pas mantap"",""start"":208,""labels"":[""HYDRATION-positive""]}]",28.631,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00145","suka BANGET sih INI LIP BALM enggak TIPE YANG MINYAKAN GITUU, ada warna merah dikit, enggak bikin kering diaku, tapi wanginya rada rada nyengat ya kalo termakan kayak gaenak saja gitu, sudah sih begitu aja.. oh iya lembab nya juga pas mantap deh Nivea","2026-04-03T11:30:56.719408Z"
1447,"1","2026-04-06T12:31:33.083214Z",151,"[{""end"":88,""text"":""bibir yang kering di tengah cuaca ekstrim seperti sekarang cukup bermanfaat"",""start"":13,""labels"":[""HYDRATION-positive""]},{""end"":141,""text"":""Melembabkan bibir, membuat bibir tampak lebih sehat"",""start"":90,""labels"":[""HYDRATION-positive""]},{""end"":211,""text"":""tint warna merahnya cepat hilang"",""start"":179,""labels"":[""LONGEVITY-negative""]}]",44.686,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00151","Buat pemilik bibir yang kering di tengah cuaca ekstrim seperti sekarang cukup bermanfaat. Melembabkan bibir, membuat bibir tampak lebih sehat, dengan aroma strawberry. Hanya saja tint warna merahnya cepat hilang but its okay karena tujuannya untuk melembabkan bibir","2026-04-06T12:31:33.083224Z"
732,"6","2026-04-04T09:34:29.072206Z",151,"[{""end"":88,""text"":""Buat pemilik bibir yang kering di tengah cuaca ekstrim seperti sekarang cukup bermanfaat"",""start"":0,""labels"":[""HYDRATION-positive""]},{""end"":141,""text"":""Melembabkan bibir, membuat bibir tampak lebih sehat"",""start"":90,""labels"":[""HYDRATION-positive""]},{""end"":211,""text"":"" tint warna merahnya cepat hilang"",""start"":178,""labels"":[""LONGEVITY-negative""]}]",22.297,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00151","Buat pemilik bibir yang kering di tengah cuaca ekstrim seperti sekarang cukup bermanfaat. Melembabkan bibir, membuat bibir tampak lebih sehat, dengan aroma strawberry. Hanya saja tint warna merahnya cepat hilang but its okay karena tujuannya untuk melembabkan bibir","2026-04-04T09:34:29.072213Z"
190,"7","2026-04-03T11:37:10.573007Z",151,"[{""end"":142,""text"":""Melembabkan bibir, membuat bibir tampak lebih sehat,"",""start"":90,""labels"":[""HYDRATION-positive""]},{""end"":211,""text"":"" tint warna merahnya cepat hilang"",""start"":178,""labels"":[""LONGEVITY-negative""]},{""end"":265,""text"":""melembabkan bibir"",""start"":248,""labels"":[""HYDRATION-positive""]}]",23.545,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00151","Buat pemilik bibir yang kering di tengah cuaca ekstrim seperti sekarang cukup bermanfaat. Melembabkan bibir, membuat bibir tampak lebih sehat, dengan aroma strawberry. Hanya saja tint warna merahnya cepat hilang but its okay karena tujuannya untuk melembabkan bibir","2026-04-03T11:37:10.573051Z"
1451,"1","2026-04-06T12:32:53.393553Z",153,"[{""end"":35,""text"":""ada warnanya"",""start"":23,""labels"":[""PIGMENTATION-neutral""]},{""end"":178,""text"":""cukup ngelembapin"",""start"":161,""labels"":[""HYDRATION-neutral""]},{""end"":202,""text"":""enggak bikin kering"",""start"":183,""labels"":[""HYDRATION-positive""]},{""end"":216,""text"":""ada warnanya"",""start"":204,""labels"":[""PIGMENTATION-neutral""]}]",42.589,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00153","Lipbalm ini bagus sih, ada warnanya juga jadi bibir enggak polos polos amat cuman kalau soal ngelembapin kayaknya kalah sama yang biru. Overall masih bagus sih, cukup ngelembapin dan enggak bikin kering, ada warnanya lagi. Cukup rekomen buat kalian yang mencari lipbalm yang mengasih warna ke bibir. Tapi kalau kalian mencari yang benar-benar ngelembapin kayaknya better yang biru.","2026-04-06T12:32:53.393586Z"
734,"6","2026-04-04T09:35:20.899816Z",153,"[{""end"":75,""text"":""ada warnanya juga jadi bibir enggak polos polos amat"",""start"":23,""labels"":[""PIGMENTATION-positive""]},{""end"":134,""text"":""kalau soal ngelembapin kayaknya kalah sama yang biru"",""start"":82,""labels"":[""HYDRATION-neutral""]},{""end"":202,""text"":""cukup ngelembapin dan enggak bikin kering"",""start"":161,""labels"":[""HYDRATION-neutral""]}]",33.042,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00153","Lipbalm ini bagus sih, ada warnanya juga jadi bibir enggak polos polos amat cuman kalau soal ngelembapin kayaknya kalah sama yang biru. Overall masih bagus sih, cukup ngelembapin dan enggak bikin kering, ada warnanya lagi. Cukup rekomen buat kalian yang mencari lipbalm yang mengasih warna ke bibir. Tapi kalau kalian mencari yang benar-benar ngelembapin kayaknya better yang biru.","2026-04-04T09:35:20.899823Z"
192,"7","2026-04-03T11:38:20.640225Z",153,"[{""end"":70,""text"":""ada warnanya juga jadi bibir enggak polos polos"",""start"":23,""labels"":[""PIGMENTATION-positive""]},{""end"":202,""text"":""cukup ngelembapin dan enggak bikin kering"",""start"":161,""labels"":[""HYDRATION-positive""]}]",53.634,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00153","Lipbalm ini bagus sih, ada warnanya juga jadi bibir enggak polos polos amat cuman kalau soal ngelembapin kayaknya kalah sama yang biru. Overall masih bagus sih, cukup ngelembapin dan enggak bikin kering, ada warnanya lagi. Cukup rekomen buat kalian yang mencari lipbalm yang mengasih warna ke bibir. Tapi kalau kalian mencari yang benar-benar ngelembapin kayaknya better yang biru.","2026-04-03T11:38:20.640234Z"
1453,"1","2026-04-06T12:48:30.587977Z",154,"[{""end"":83,""text"":""fungsinya untuk melembapkan"",""start"":56,""labels"":[""HYDRATION-neutral""]},{""end"":153,""text"":""memberikan warna yang lebih merah untuk bibir"",""start"":108,""labels"":[""PIGMENTATION-positive""]},{""end"":189,""text"":""warna yang dihasilkan juga natural"",""start"":155,""labels"":[""PIGMENTATION-positive""]}]",30.858,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00154","lipbalm ini bagus banget dan cocok di bibir aku. selain fungsinya untuk melembapkan, lip balm ini juga bisa memberikan warna yang lebih merah untuk bibir. warna yang dihasilkan juga natural jadi cocok untuk dipakai ke sekolah dan daily!","2026-04-06T12:48:30.587988Z"
735,"6","2026-04-04T09:35:43.053846Z",154,"[{""end"":83,""text"":"" fungsinya untuk melembapkan"",""start"":55,""labels"":[""HYDRATION-positive""]},{""end"":153,""text"":"" lip balm ini juga bisa memberikan warna yang lebih merah untuk bibir"",""start"":84,""labels"":[""PIGMENTATION-positive""]},{""end"":189,""text"":""warna yang dihasilkan juga natural"",""start"":155,""labels"":[""PIGMENTATION-positive""]}]",18.632,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00154","lipbalm ini bagus banget dan cocok di bibir aku. selain fungsinya untuk melembapkan, lip balm ini juga bisa memberikan warna yang lebih merah untuk bibir. warna yang dihasilkan juga natural jadi cocok untuk dipakai ke sekolah dan daily!","2026-04-04T09:35:43.053854Z"
193,"7","2026-04-03T11:38:35.409407Z",154,"[{""end"":83,""text"":""melembapkan"",""start"":72,""labels"":[""HYDRATION-positive""]},{""end"":153,""text"":""memberikan warna yang lebih merah untuk bibir"",""start"":108,""labels"":[""PIGMENTATION-positive""]}]",12.735,"Nivea","24H Melt-In Moisture",0,"Strawberry Shine","review_00154","lipbalm ini bagus banget dan cocok di bibir aku. selain fungsinya untuk melembapkan, lip balm ini juga bisa memberikan warna yang lebih merah untuk bibir. warna yang dihasilkan juga natural jadi cocok untuk dipakai ke sekolah dan daily!","2026-04-03T11:38:35.409415Z"
